Month,AsOfDate,MonthEndDate,ProgramYear,District,Division,Area,ClubNumber,ClubName,ClubStatus,BaseMembers,ActiveMembers,GoalsMet,CCs,CCsAdd,ACs,ACsAdd,Ldr,LdrsAdd,Level1s,Level2s,Level2sAdd,Level3s,Level45DTMs,Level45DTMsAdd,NewMembers,AddNewMembers,OfficersTrainedRd1,OfficersTrainedRd2,COTMet,MembersDuesOnTimeOct,MembersDuesOnTimeApr,OfficerListOnTime,Goal10Met,DistinguishedStatus,MembersGrowth,AwardsPerMember,DCPEligibility,MonthlyGrowth,30SeptMembers,31MarMembers,Region,NovADVisit,MayADVisit,TotalNewMembers,LateRenewals,OctRenewals,AprRenewals,TotalCharter,TotalToDate,CharterSuspendDate
8,2019-09-12,2019-08-31,2019,91,L,47,5606419,Manor House Speakers,Active,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,false,false,false,true,false,,0,0,false,0,19,0,10,false,false,0,0,0,0,0,0,
8,2019-09-12,2019-08-31,2019,91,A,62,5812194,Bristol Central Speakers,Active,32,36,3,0,0,0,0,1,0,0,0,0,0,0,0,4,0,6,0,false,true,false,true,true,,4,0.03,true,4,36,0,10,false,false,4,1,11,0,12,16,
8,2019-09-12,2019-08-31,2019,91,A,42,5877910,Salisbury Speakers,Active,22,22,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,7,0,false,true,false,true,true,,0,0.18,true,0,22,0,10,false,false,0,0,2,0,2,2,
8,2019-09-12,2019-08-31,2019,91,C,05,5920958,Google UK Speakers,Active,19,21,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,false,true,false,true,true,,2,0,true,1,21,0,10,false,false,2,0,4,0,4,6,
8,2019-09-12,2019-08-31,2019,91,K,13,5930690,db Toastmasters - Canary Wharf,Active,43,47,3,0,0,0,0,1,0,1,1,0,0,0,0,4,0,5,0,false,true,false,true,true,,4,0.06,true,1,47,0,10,false,false,4,0,10,0,10,14,
8,2019-09-12,2019-08-31,2019,91,L,47,5961042,Winchmore Hill Speakers,Active,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,false,false,false,true,false,,2,0,false,0,17,0,10,false,false,2,0,0,0,0,2,
8,2019-09-12,2019-08-31,2019,91,K,03,5987771,Central London Toastmasters,Active,48,52,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,0,false,true,false,true,true,,4,0,true,4,52,0,10,false,false,5,1,0,0,1,6,
8,2019-09-12,2019-08-31,2019,91,K,12,6113540,Barking Toastmasters,Active,34,40,2,1,0,0,0,0,0,0,0,0,0,0,0,4,2,4,0,false,true,false,true,true,,6,0.03,true,2,40,0,10,false,false,6,0,2,0,2,8,
8,2019-09-12,2019-08-31,2019,91,C,02,6451860,Blue Fin Speakers,Active,29,30,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,false,true,false,true,true,,1,0.07,true,1,30,0,10,false,false,1,0,0,0,0,1,
8,2019-09-12,2019-08-31,2019,91,K,13,6541394,Master Speakers,Active,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,false,false,false,true,false,,0,0,false,0,13,0,10,false,false,0,0,0,0,0,0,
8,2019-09-12,2019-08-31,2019,91,K,59,6623248,KPMG Kommunicators,Active,26,27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,false,true,false,true,true,,1,0,true,0,27,0,10,false,false,1,0,0,0,0,1,
8,2019-09-12,2019-08-31,2019,91,H,35,6630662,Beckenham Communicators,Active,34,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,false,false,false,true,false,,1,0,true,1,35,0,10,false,false,1,0,7,0,7,8,
8,2019-09-12,2019-08-31,2019,91,J,10,6688553,Valleys and Vale Speakers,Active,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,false,false,false,true,false,,0,0,false,0,14,0,10,false,false,0,0,0,0,0,0,
8,2019-09-12,2019-08-31,2019,91,K,31,6718705,MS Orators,Active,47,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,false,false,false,true,false,,0,0.02,true,0,47,0,10,false,false,0,0,0,0,0,0,
8,2019-09-12,2019-08-31,2019,91,K,58,6718778,Bloomberg London Toastmasters,Active,39,43,2,0,0,0,0,0,0,1,0,0,0,0,0,4,0,2,0,false,true,false,true,true,,4,0.02,true,2,43,0,10,false,false,4,0,30,0,30,34,
8,2019-09-12,2019-08-31,2019,91,B,29,6723090,Medidatians UK,Active,13,16,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,false,true,false,true,true,,3,0,true,3,16,0,10,false,false,3,0,9,0,9,12,
8,2019-09-12,2019-08-31,2019,91,L,16,6746656,Mindshare Toastmasters,Active,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,false,false,false,true,false,,0,0,true,0,21,0,10,false,false,0,0,0,0,0,0,
8,2019-09-12,2019-08-31,2019,91,A,46,6754093,Oracle Toastmasters,Active,15,20,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,7,0,false,false,false,true,false,,5,0,true,0,20,0,10,false,false,5,0,0,0,0,5,
8,2019-09-12,2019-08-31,2019,91,J,11,6778145,Ludlow Speakers,Active,20,23,1,1,0,1,0,0,0,1,0,0,0,0,0,3,0,2,0,false,false,false,true,false,,3,0.13,true,1,23,0,10,false,false,3,0,0,0,0,3,
8,2019-09-12,2019-08-31,2019,91,K,03,6787373,London Toastmasters,Active,61,76,4,0,0,1,0,0,0,1,2,0,0,0,0,4,11,4,0,false,false,false,true,false,,15,0.05,true,4,76,0,10,false,false,15,0,0,0,0,15,
8,2019-09-12,2019-08-31,2019,91,L,56,6816509,Accenture Speakers (London),Active,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,false,false,false,true,false,,2,0,true,0,28,0,10,false,false,2,0,2,0,2,4,
8,2019-09-12,2019-08-31,2019,91,H,53,6842976,Sutton Speakeasy,Active,24,27,2,0,0,0,0,0,0,2,1,0,1,1,0,3,0,5,0,false,true,false,true,true,,3,0.19,true,1,27,0,10,false,false,3,0,9,0,9,12,
8,2019-09-12,2019-08-31,2019,91,B,08,6843951,Zig-Zag Toastmasters,Active,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,false,false,false,true,false,,-20,0,false,0,0,0,10,false,false,0,0,1,0,1,1,Charter 07/31/19
8,2019-09-12,2019-08-31,2019,91,J,22,6870121,Immunocore Toastmasters,Active,18,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,false,false,false,true,false,,0,0.06,false,0,18,0,10,false,false,0,0,0,0,0,0,
8,2019-09-12,2019-08-31,2019,91,K,59,6890999,Sustainable Finance Toastmasters,Active,24,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,false,false,false,true,false,,0,0.04,true,0,24,0,10,false,false,0,0,0,0,0,0,
8,2019-09-12,2019-08-31,2019,91,B,08,6963045,Centurion Toastmasters,Active,31,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,false,false,false,true,false,,1,0,true,0,32,0,10,false,false,1,0,0,0,0,1,
8,2019-09-12,2019-08-31,2019,91,B,29,6989572,BMS Uxbridge Toastmasters Club,Active,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,true,false,,0,0,false,0,17,0,10,false,false,0,0,0,0,0,0,
8,2019-09-12,2019-08-31,2019,91,A,14,6989880,Godalming Speakers,Active,21,24,1,0,0,0,0,0,0,2,0,0,0,0,0,3,0,6,0,false,true,false,true,true,,3,0.08,true,3,24,0,10,false,false,3,0,3,0,3,6,
8,2019-09-12,2019-08-31,2019,91,L,16,7049317,Honourable Artillery Company,Active,19,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,false,false,false,true,false,,0,0.05,false,0,19,0,10,true,false,0,0,0,0,0,0,
8,2019-09-12,2019-08-31,2019,91,H,15,7064444,Legacy Speakers Brixton,Active,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,false,false,false,true,false,,-20,0,false,0,0,0,10,false,false,0,0,0,0,0,0,Charter 08/21/19
8,2019-09-12,2019-08-31,2019,91,J,11,7084351,Worcester Speakers@WGTA,Active,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,false,false,false,true,false,,3,0,true,3,6,0,10,false,false,3,0,0,0,0,3,
8,2019-09-12,2019-08-31,2019,91,C,45,7097255,Deloitte London Speakers,Active,23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,false,false,false,false,false,,2,0,true,2,25,0,10,false,false,2,0,0,0,0,2,
8,2019-09-12,2019-08-31,2019,91,H,37,7201549,Spirited Speakers,Active,24,26,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,false,true,false,true,true,,2,0,true,2,26,0,10,false,false,2,0,20,0,20,22,
8,2019-09-12,2019-08-31,2019,91,K,03,7208397,Tideway Toastmasters,Active,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,false,false,false,true,false,,1,0,true,1,26,0,10,false,false,1,0,0,0,0,1,
8,2019-09-12,2019-08-31,2019,91,C,33,7225433,Speakerforce London Toastmasters Club,Active,70,33,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,false,false,false,true,false,,-37,0,true,1,33,0,10,false,false,5,0,3,0,3,8,
8,2019-09-12,2019-08-31,2019,91,C,34,7290857,Gartner London Toastmasters,Active,33,34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,false,true,false,true,true,,1,0,true,0,34,0,10,false,false,1,0,27,0,27,28,
8,2019-09-12,2019-08-31,2019,91,B,29,7305510,GSK House Toastmasters Club,Active,26,27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,false,true,false,true,true,,1,0,true,1,27,0,10,false,false,1,0,11,0,11,12,
8,2019-09-12,2019-08-31,2019,91,J,21,7397308,HCL UK Toastmasters Club,Active,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,true,false,,0,0,true,0,20,0,10,false,false,0,0,0,0,0,0,
8,2019-09-12,2019-08-31,2019,91,K,13,7447145,Moody's London,Active,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,false,false,false,true,false,,0,0,true,0,46,0,10,false,false,0,0,46,0,46,92,Charter 07/26/19
9,2019-10-09,2019-09-30,2019,91,J,04,309,Thame Speakers,Active,20,21,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,4,0,false,true,false,true,true,,1,0.1,true,0,21,0,10,false,false,1,0,20,0,20,21,
9,2019-10-09,2019-09-30,2019,91,L,47,501,London Communicators Club,Active,24,26,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,false,true,false,true,true,,2,0,true,1,26,0,10,false,false,2,0,21,0,21,23,
9,2019-10-09,2019-09-30,2019,91,A,42,742,Hallmark Speakers,Active,33,37,2,0,0,0,0,0,0,0,1,0,0,0,0,4,0,6,0,false,true,false,true,true,,4,0.03,true,0,37,0,10,false,false,4,0,24,0,24,28,
9,2019-10-09,2019-09-30,2019,91,J,04,762,Aylesbury Speakers,Active,24,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,false,true,false,true,true,,1,0,true,1,25,0,10,false,false,1,0,20,0,20,21,
9,2019-10-09,2019-09-30,2019,91,K,58,2027,City of London Toastmasters Club,Active,64,72,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,false,true,false,true,true,,8,0,true,3,72,0,10,false,false,8,0,40,0,40,48,
9,2019-10-09,2019-09-30,2019,91,L,61,2326,HOD Speakers Club,Active,44,48,3,2,0,0,0,0,0,1,0,0,0,0,0,4,0,5,0,false,true,false,true,true,,4,0.06,true,0,48,0,10,false,false,4,0,23,0,23,27,
9,2019-10-09,2019-09-30,2019,91,L,09,2390,Berkeley Square Speakers Toastmasters Club,Active,56,60,7,2,0,1,0,0,0,7,0,0,1,1,1,4,0,6,0,false,true,false,true,true,,4,0.22,true,1,60,0,10,false,false,4,0,49,0,49,53,
9,2019-10-09,2019-09-30,2019,91,H,53,2487,Epsom Speakers Club,Active,38,38,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,4,0,false,true,false,true,true,,0,0.08,true,0,38,0,10,false,false,0,0,22,0,22,22,
9,2019-10-09,2019-09-30,2019,91,K,31,2656,Speakeasy@Credit Suisse,Active,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,false,true,false,true,true,,0,0,true,0,20,0,10,false,false,0,0,20,0,20,20,
9,2019-10-09,2019-09-30,2019,91,B,29,2731,"Riverside Communicators ",Active,61,69,7,2,0,1,1,1,0,2,1,0,0,0,0,4,4,7,0,false,true,false,true,true,,8,0.12,true,1,69,0,10,false,false,8,0,50,0,50,58,
9,2019-10-09,2019-09-30,2019,91,A,46,2965,Newbury Speakers Club,Active,40,46,2,0,0,0,0,0,0,1,1,0,0,0,0,4,2,4,0,false,true,false,true,true,,6,0.04,true,5,46,0,10,false,false,6,0,32,0,32,38,
9,2019-10-09,2019-09-30,2019,91,C,02,3149,Holborn Speakers,Active,44,48,4,0,0,1,0,1,0,1,0,0,1,0,0,4,0,4,0,false,true,false,true,true,,4,0.08,true,0,48,0,10,false,false,4,0,11,0,11,15,
9,2019-10-09,2019-09-30,2019,91,J,07,3297,Oxford Speakers Club,Active,39,41,4,0,0,0,0,1,1,5,0,0,0,0,0,2,0,6,0,false,true,false,true,true,,2,0.17,true,1,41,0,10,false,false,2,0,35,0,35,37,
9,2019-10-09,2019-09-30,2019,91,B,52,4141,Grosvenor Square Speakers,Active,35,41,4,0,0,0,0,0,0,0,2,0,2,0,0,4,2,7,0,false,true,false,true,true,,6,0.1,true,0,41,0,10,false,false,6,0,32,0,32,38,
9,2019-10-09,2019-09-30,2019,91,J,07,4166,North Oxford Speakers,Active,19,21,5,0,0,1,0,1,1,1,0,0,1,1,0,2,0,4,0,false,true,false,true,true,,2,0.29,true,2,21,0,10,false,false,2,0,15,0,15,17,
9,2019-10-09,2019-09-30,2019,91,J,04,4410,Leighton Buzzard Better Speakers Club,Active,12,15,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,false,true,false,true,true,,3,0,true,3,15,0,10,false,false,3,0,9,0,9,12,
9,2019-10-09,2019-09-30,2019,91,L,09,4824,London Business School Public Speaking Club,Active,80,91,3,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,0,false,true,false,true,true,,11,0,true,1,91,0,10,false,false,11,0,15,0,15,26,
9,2019-10-09,2019-09-30,2019,91,J,04,4827,Chiltern Speakers Club,Active,32,37,5,0,0,0,0,0,0,1,2,2,0,1,0,4,1,5,0,false,true,false,true,true,,5,0.16,true,2,37,0,10,false,false,5,0,33,0,33,38,
9,2019-10-09,2019-09-30,2019,91,J,22,5161,"Thamesdown Speakers Club ",Active,16,18,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,false,true,false,true,true,,2,0,false,1,18,0,10,false,false,2,0,14,0,14,16,
9,2019-10-09,2019-09-30,2019,91,B,06,5235,London Olympians Speakers Toastmasters Club,Active,44,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,false,true,false,true,true,,1,0,true,0,45,0,10,false,false,1,0,37,0,37,38,
9,2019-10-09,2019-09-30,2019,91,B,08,5257,Tube Talk Toastmasters,Active,24,24,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,false,true,false,true,true,,0,0.08,true,0,24,0,10,false,false,0,0,17,0,17,17,
9,2019-10-09,2019-09-30,2019,91,H,53,5391,Mole Valley Speakers Club,Active,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,false,true,false,false,false,,0,0,true,0,21,0,10,false,false,0,0,10,0,10,10,
9,2019-10-09,2019-09-30,2019,91,H,55,5439,Brighton & Hove Speakers Club,Active,35,36,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,5,0,false,true,false,true,true,,1,0.06,true,0,36,0,10,false,false,1,0,13,0,13,14,
9,2019-10-09,2019-09-30,2019,91,J,21,5461,Maidenhead Speakers Club,Active,39,51,4,1,0,0,0,0,0,4,0,0,0,0,0,4,8,5,0,false,true,false,true,true,,12,0.1,true,2,51,0,10,false,false,12,0,31,0,31,43,
9,2019-10-09,2019-09-30,2019,91,J,07,5503,Bicester Achievers Toastmasters Club,Active,23,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,false,true,false,true,true,,0,0,true,0,23,0,10,false,false,0,0,17,0,17,17,
9,2019-10-09,2019-09-30,2019,91,A,01,5774,Solent Speakers Club,Active,27,29,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,7,0,false,true,false,true,true,,2,0.07,true,0,29,0,10,false,false,2,0,23,0,23,25,
9,2019-10-09,2019-09-30,2019,91,K,58,5964,Broadgate Speakers,Active,23,26,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,false,true,false,true,true,,3,0,true,2,26,0,10,false,false,3,0,23,0,23,26,
9,2019-10-09,2019-09-30,2019,91,J,22,6874,Abingdon Speakers Club,Active,27,28,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,6,0,false,true,false,true,true,,1,0.11,true,0,28,0,10,false,false,1,0,18,0,18,19,
9,2019-10-09,2019-09-30,2019,91,H,32,7298,Arun Speakers,Active,21,22,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,false,true,false,true,true,,1,0.05,true,1,22,0,10,false,false,1,0,16,0,16,17,
9,2019-10-09,2019-09-30,2019,91,B,06,7365,London Athenian Speakers Toastmasters Club,Active,57,66,3,0,0,0,0,0,0,1,0,0,0,0,0,4,5,4,0,false,true,false,true,true,,9,0.02,true,3,66,0,10,false,false,9,1,46,0,47,56,
9,2019-10-09,2019-09-30,2019,91,L,61,7749,Harrovian Speakers Toastmasters,Active,30,41,5,0,0,0,0,1,0,1,0,0,0,1,0,4,7,7,0,false,true,false,true,true,,11,0.07,true,3,41,0,10,false,false,11,0,26,0,26,37,
9,2019-10-09,2019-09-30,2019,91,B,06,7951,London Corinthians Toastmasters,Active,39,42,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,false,true,false,true,true,,3,0,true,0,42,0,10,false,false,3,0,28,0,28,31,
9,2019-10-09,2019-09-30,2019,91,C,33,7989,St Pauls Speakers,Active,49,51,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,5,0,false,true,false,true,true,,2,0.02,true,1,51,0,10,false,false,2,0,29,0,29,31,
9,2019-10-09,2019-09-30,2019,91,A,46,8471,"Reading Speakers Club ",Active,44,49,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,false,true,false,true,true,,5,0,true,0,49,0,10,false,false,5,2,32,0,34,39,
9,2019-10-09,2019-09-30,2019,91,A,62,8580,Northavon Speakers Toastmasters Club,Active,29,32,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,false,true,false,true,true,,3,0.03,true,1,32,0,10,false,false,3,0,27,1,28,31,
9,2019-10-09,2019-09-30,2019,91,K,31,8923,Wharf Speakers,Active,22,25,3,1,0,0,0,1,1,0,0,0,0,0,0,3,0,7,0,false,true,false,true,true,,3,0.12,true,2,25,0,10,false,false,3,1,25,0,26,29,
9,2019-10-09,2019-09-30,2019,91,H,35,8959,Bromley Speakers,Active,39,43,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,false,true,false,true,true,,4,0,true,2,43,0,10,false,false,4,0,36,0,36,40,
9,2019-10-09,2019-09-30,2019,91,L,16,9079,Excalibur Speakers,Active,38,39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,false,true,false,true,true,,1,0,true,1,39,0,10,false,false,1,0,33,0,33,34,
9,2019-10-09,2019-09-30,2019,91,A,01,9090,Wessex Speakers Club,Active,26,27,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,false,true,false,true,true,,1,0.07,true,0,27,0,10,false,false,1,0,20,0,20,21,
9,2019-10-09,2019-09-30,2019,91,A,14,9834,Guildford Speakers Club,Active,42,50,3,0,0,0,0,0,0,1,0,0,0,0,0,4,4,4,0,false,true,false,true,true,,8,0.02,true,2,50,0,10,false,false,8,0,23,0,23,31,
9,2019-10-09,2019-09-30,2019,91,H,37,9934,Kent Speakers Club,Active,32,34,1,0,0,0,0,0,0,3,1,0,0,0,0,2,0,5,0,false,true,false,true,true,,2,0.12,true,0,34,0,10,false,false,2,0,17,0,17,19,
9,2019-10-09,2019-09-30,2019,91,B,29,589261,Trojan Speakers Club,Active,37,37,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,false,true,false,true,true,,0,0.08,true,0,37,0,10,false,false,0,1,27,0,28,28,
9,2019-10-09,2019-09-30,2019,91,K,59,589935,Citi Criers Club,Active,20,22,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,false,true,false,true,true,,2,0,true,0,22,0,10,false,false,2,0,21,0,21,23,
9,2019-10-09,2019-09-30,2019,91,A,42,595108,Chaseside Speakers Toastmasters Club - J.P.Morgan Chase empl,Active,25,26,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,7,0,false,true,false,true,true,,1,0.12,true,0,26,0,10,false,false,1,0,26,0,26,27,
9,2019-10-09,2019-09-30,2019,91,H,15,625647,The Speakers of Croydon Club,Active,37,41,3,0,0,0,0,0,0,1,2,0,0,0,0,4,0,7,0,false,true,false,true,true,,4,0.07,true,1,41,0,10,false,false,4,0,28,0,28,32,
9,2019-10-09,2019-09-30,2019,91,L,47,647094,Northern Lights Speakers Club,Active,20,22,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,5,0,false,true,false,true,true,,2,0.05,true,0,22,0,10,false,false,2,0,14,0,14,16,
9,2019-10-09,2019-09-30,2019,91,B,08,674907,London Cardinals Club,Active,25,32,3,1,0,0,0,1,0,0,0,0,0,0,0,4,3,5,0,false,true,false,true,true,,7,0.06,true,2,32,0,10,false,false,7,0,21,0,21,28,
9,2019-10-09,2019-09-30,2019,91,H,37,710647,Canterbury Communicators Club,Active,29,32,3,1,0,0,0,1,0,2,2,0,1,0,0,3,0,4,0,false,true,false,true,true,,3,0.22,true,3,32,0,10,false,false,3,0,24,0,24,27,
9,2019-10-09,2019-09-30,2019,91,H,37,739066,Tunbridge Wells Speakers Club,Active,35,37,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,false,true,false,true,true,,2,0,true,0,37,0,10,false,false,2,2,31,0,33,35,
9,2019-10-09,2019-09-30,2019,91,J,21,758236,Windsor Speakers Club,Active,28,31,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,false,true,false,true,true,,3,0,true,0,31,0,10,false,false,3,1,13,0,14,17,
9,2019-10-09,2019-09-30,2019,91,K,03,760422,MLP London Bridge Speakers,Active,30,32,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,false,true,false,true,true,,2,0,true,2,32,0,10,false,false,2,0,26,0,26,28,
9,2019-10-09,2019-09-30,2019,91,H,35,762850,Meridian Speakers Club,Active,32,34,2,1,0,0,0,1,0,0,0,0,0,0,0,2,0,5,0,false,true,false,true,true,,2,0.06,true,0,34,0,10,false,false,2,0,29,0,29,31,
9,2019-10-09,2019-09-30,2019,91,K,13,778270,Canary Wharf Communicators Club,Active,57,72,5,0,0,0,0,0,0,0,0,0,2,1,1,4,11,7,0,false,true,false,true,true,,15,0.06,true,6,72,0,10,false,false,15,1,33,0,34,49,
9,2019-10-09,2019-09-30,2019,91,H,37,782690,Toasted Sandwich Toastmasters Club,Active,24,27,2,0,0,1,0,0,0,3,1,0,0,0,0,3,0,6,0,false,true,false,true,true,,3,0.19,true,2,27,0,10,false,false,3,1,11,0,12,15,
9,2019-10-09,2019-09-30,2019,91,C,45,835375,Early Bird Speakers,Active,54,56,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,5,0,false,true,false,true,true,,2,0.02,true,1,56,0,10,false,false,2,0,51,0,51,53,
9,2019-10-09,2019-09-30,2019,91,H,15,840230,Croydon Communicators Club,Active,34,36,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,false,true,false,true,true,,2,0,true,0,36,0,10,false,false,2,0,27,0,27,29,
9,2019-10-09,2019-09-30,2019,91,B,06,885179,West London Speakers Club,Active,29,32,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,false,true,false,true,true,,3,0.03,true,0,32,0,10,false,false,3,0,24,0,24,27,
9,2019-10-09,2019-09-30,2019,91,A,14,886002,Woking Speakers Toastmasters Club,Active,32,33,2,1,0,0,0,0,0,0,2,0,0,0,0,1,0,4,0,false,true,false,true,true,,1,0.09,true,0,33,0,10,false,false,1,0,25,0,25,26,
9,2019-10-09,2019-09-30,2019,91,L,56,893055,City Women Speakers,Active,35,39,3,0,0,0,0,1,0,0,0,0,0,0,0,4,0,7,0,false,true,false,true,true,,4,0.03,true,0,39,0,10,false,false,4,0,38,0,38,42,
9,2019-10-09,2019-09-30,2019,91,A,62,907029,South West Speakers,Active,28,34,6,0,0,1,0,1,1,0,1,0,0,1,0,4,2,4,0,false,true,false,true,true,,6,0.15,true,1,34,0,10,false,false,6,0,22,0,22,28,
9,2019-10-09,2019-09-30,2019,91,H,55,941371,Eastbourne Speakers Club,Active,16,17,4,0,0,0,0,1,0,3,2,0,1,1,0,1,0,5,0,false,true,false,true,true,,1,0.47,false,0,17,0,10,false,false,1,0,14,0,14,15,
9,2019-10-09,2019-09-30,2019,91,A,14,961893,Camberley Speakers,Active,15,24,4,1,0,1,0,0,0,3,1,0,0,0,0,4,5,6,0,false,true,false,true,true,,9,0.25,true,5,24,0,10,false,false,9,0,20,0,20,29,
9,2019-10-09,2019-09-30,2019,91,J,10,1014712,Voice of Wales,Active,23,24,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,6,0,false,true,false,true,true,,1,0.08,true,1,24,0,10,false,false,1,0,16,0,16,17,
9,2019-10-09,2019-09-30,2019,91,J,07,1045890,Oxford Orators Club,Active,29,39,4,0,0,0,0,0,0,2,2,0,1,0,0,4,6,4,0,false,true,false,true,true,,10,0.13,true,4,39,0,10,false,false,10,0,26,0,26,36,
9,2019-10-09,2019-09-30,2019,91,J,04,1053038,Berkhamsted Speakers Club,Active,30,31,3,1,0,0,0,1,2,0,1,0,0,0,0,1,0,5,0,false,true,false,true,true,,1,0.16,true,0,31,0,10,false,false,1,0,25,0,25,26,
9,2019-10-09,2019-09-30,2019,91,B,52,1095711,Polish Your Polish,Active,21,25,5,0,0,1,1,1,0,0,0,0,0,0,0,4,0,7,0,false,true,false,true,true,,4,0.12,true,0,25,0,10,false,false,4,0,20,3,23,27,
9,2019-10-09,2019-09-30,2019,91,L,56,1107650,Bank Speakers,Active,19,20,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,5,0,false,true,false,true,true,,1,0.15,true,0,20,0,10,false,false,1,0,15,0,15,16,
9,2019-10-09,2019-09-30,2019,91,L,61,1139794,Watford Speakers,Active,31,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,false,true,false,true,true,,1,0,true,0,32,0,10,false,false,1,1,23,0,24,25,
9,2019-10-09,2019-09-30,2019,91,A,42,1163131,Casterbridge Speakers,Active,25,29,7,0,0,1,0,1,1,0,2,0,0,1,0,4,0,4,0,false,true,false,true,true,,4,0.21,true,1,29,0,10,false,false,4,0,27,0,27,31,
9,2019-10-09,2019-09-30,2019,91,J,11,1182918,Cheltenham Speakers,Active,33,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,false,true,false,true,true,,0,0,true,0,33,0,10,true,false,0,0,20,0,20,20,
